# Mean_MJD=56660.209
# RMID=072 SOURCE_TYPE=RM_TILE2
# ZFINAL=1.963
# EPOCH= 1
# PLATE=7338 MJD=56660 FIBERID=0192
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974 -9.1460e-01  0.0000e+00    16777216    88080384
  3567.796 -9.1449e-01  6.0731e+00           0    71303168
  6469.936  1.1149e+00  2.9964e-01           0    80674816
  6471.426  9.0974e-01  3.0378e-01           0    80674816
  6472.916  1.2804e+00  3.0107e-01           0    79888384
  6474.407  1.3463e+00  2.6230e-01           0    79822848
  6475.898  9.5735e-01  2.2518e-01           0    71434240
  6477.389  1.3071e+00  2.2521e-01           0    71434240
  6478.881  1.5006e+00  2.3721e-01           0    71434240
  6480.373  1.1562e+00  2.2646e-01           0    71434240
  6481.865  1.1600e+00  2.2097e-01           0    71434240
  6483.358  1.4303e+00  2.1841e-01           0    71434240
  6484.851  9.8212e-01  2.1339e-01           0    71434240
  6486.344  1.7486e+00  2.1493e-01           0    71434240
  6487.838  1.0409e+00  2.0800e-01           0    71434240
  6489.332  1.2462e+00  2.1528e-01           0    71434240
  6490.826  1.5935e+00  2.1300e-01           0    71434240
  6492.321  1.0925e+00  2.0524e-01           0    71434240
  6493.816  1.0912e+00  2.0349e-01           0    71434240
  6495.311  1.2974e+00  2.0877e-01           0    71434240
  6496.807  1.4965e+00  2.1606e-01           0    79822848
  6498.303  1.1954e+00  2.5888e-01           0    79822848
  6499.800  9.3345e-01  3.2223e-01           0    79822848
  6501.297  1.1218e+00  3.2794e-01           0    79822848
  6502.794  1.2865e+00  2.8908e-01           0    79822848
  6504.291  1.2184e+00  2.4913e-01           0    79822848
  6505.789  1.0983e+00  2.4544e-01           0    71434240
  6507.287  1.1765e+00  2.5123e-01           0    71434240
  6508.786  1.0342e+00  2.3115e-01           0    71434240
  6510.285  7.4850e-01  2.1159e-01           0    71434240
  6511.784  1.1064e+00  2.1618e-01           0    71434240
  6513.283  1.4897e+00  2.2151e-01           0    71434240
  6514.783  1.2713e+00  2.2659e-01           0    71434240
  6516.284  1.5861e+00  2.2843e-01           0    71434240
  6517.784  1.4482e+00  2.1157e-01           0    71434240
  6519.285  7.6310e-01  1.9655e-01           0    71434240
  6520.786  1.2607e+00  2.0324e-01           0    71434240
  6522.288  1.2096e+00  2.1604e-01           0    71434240
  6523.790  1.3775e+00  2.5711e-01           0    71434240
  6525.292  8.8651e-01  2.4885e-01           0    71434240
  6526.795  8.1850e-01  2.3895e-01           0    71434240
  6528.298  1.4327e+00  2.2121e-01           0    71434240
  6529.801  1.1475e+00  2.1076e-01           0    71434240
  6531.305  1.2557e+00  2.2102e-01           0    79822848
  6532.809  8.8888e-01  2.5216e-01           0    79822848
  6534.314  1.1939e+00  3.0555e-01           0    79822848
  6535.818  1.4689e+00  3.1754e-01           0    79822848
  6537.323  1.1056e+00  2.5574e-01           0    79822848
  6538.829  1.0602e+00  2.0920e-01           0    79822848
  6540.335  1.2755e+00  2.1197e-01           0    71434240
  6541.841  1.1647e+00  2.0961e-01           0    71434240
  6543.347  9.1012e-01  2.1448e-01           0    71434240
  6544.854  6.7411e-01  2.3515e-01           0    71434240
  6546.361  8.7930e-01  2.5019e-01           0    71434240
  6547.869  1.5917e+00  2.3648e-01           0    71434240
  6549.377  8.1523e-01  2.1847e-01           0    71434240
  6550.885  1.3354e+00  2.1467e-01           0    71434240
  6552.394  9.1969e-01  2.1538e-01           0    79822848
  6553.903  5.4411e-01  2.6278e-01           0    79822848
  6555.412  1.3580e+00  3.1984e-01           0    79822848
  6556.921  1.6382e+00  3.0675e-01           0    96600064
  6558.431  8.5062e-01  2.3402e-01           0    96600064
  6559.942  1.3914e+00  2.1854e-01           0    84738048
  6561.452  1.3560e+00  2.3576e-01           0    93126656
  6562.963  8.8366e-01  2.8436e-01           0    93126656
  6564.475  9.1448e-01  3.2002e-01           0    93126656
  6565.986  1.1161e+00  2.9128e-01           0    93126656
  6567.498  1.0726e+00  2.2035e-01           0    92340224
  6569.011  9.9558e-01  2.2367e-01           0    83951616
  6570.524  1.1689e+00  2.4280e-01           0    83951616
  6572.037  1.0978e+00  2.5042e-01           0    83951616
  6573.550  7.6472e-01  2.1357e-01           0    83951616
  6575.064  9.3581e-01  2.0446e-01           0    83951616
  6576.578  1.0244e+00  2.2309e-01           0    92274688
  6578.093  1.1211e+00  2.8186e-01           0    92274688
  6579.607  9.7583e-01  3.0040e-01           0    92274688
  6581.123  8.8351e-01  2.5061e-01           0    92274688
  6582.638  1.0532e+00  2.1255e-01           0    92274688
  6584.154  1.1379e+00  2.0222e-01           0    83886080
  6585.670  9.9336e-01  2.0482e-01           0    83886080
  6587.187  9.7579e-01  2.0111e-01           0    83886080
  6588.704  1.2874e+00  2.0392e-01           0    83886080
  6590.221  1.5088e+00  2.0006e-01           0    83886080
  6591.739  1.4286e+00  2.0762e-01           0    83886080
  6593.257  1.4241e+00  2.0568e-01           0    83886080
  6594.775  1.4530e+00  2.0856e-01           0    83886080
  6596.294  1.3304e+00  2.2182e-01           0    83886080
  6597.813  1.4060e+00  2.3534e-01           0    83886080
  6599.332  1.4598e+00  2.2660e-01           0    83886080
  6600.852  1.2264e+00  2.0939e-01           0    83886080
  6602.372  9.5665e-01  2.0083e-01           0    83886080
  6603.892  9.9999e-01  2.2416e-01           0    83886080
  6605.413  1.2715e+00  2.5652e-01           0    83886080
  6606.934  1.3284e+00  2.5821e-01           0    83886080
  6608.456  1.3464e+00  2.3811e-01           0   117440512
  6609.977  1.4705e+00  2.1251e-01           0   117440512
  6611.500  1.4455e+00  1.9825e-01           0    83886080
  6613.022  1.5004e+00  2.0682e-01           0    83886080
  6614.545  1.3977e+00  2.0298e-01           0    83886080
  6616.068  1.0900e+00  2.0073e-01           0    83886080
  6617.592  9.3958e-01  1.8869e-01           0    83886080
  6619.116  1.1489e+00  1.9049e-01           0    83886080
  6620.640  1.3312e+00  1.9495e-01           0    83886080
  6622.165  9.9419e-01  1.9681e-01           0    83886080
  6623.690  1.2266e+00  2.0013e-01           0    83886080
  6625.215  1.3504e+00  2.0214e-01           0    83886080
  6626.741  1.2964e+00  2.0150e-01           0    83886080
  6628.267  1.1921e+00  2.0915e-01           0    83886080
  6629.793  9.1342e-01  2.0214e-01           0    83886080
  6631.320  1.1349e+00  1.9793e-01           0    83886080
  6632.847  1.1952e+00  1.9694e-01           0    83886080
  6634.374  1.1910e+00  2.0843e-01           0    83886080
  6635.902  1.1314e+00  2.3213e-01           0    83886080
  6637.430  1.1238e+00  2.3278e-01           0    83886080
  6638.959  1.3217e+00  2.1117e-01           0    83886080
  6640.488  1.0446e+00  1.9706e-01           0    83886080
  6642.017  1.3210e+00  1.9788e-01           0    83886080
  6643.546  1.0782e+00  1.9325e-01           0    83886080
  6645.076  8.8648e-01  1.9404e-01           0    83886080
  6646.607  1.0894e+00  1.9773e-01           0    83886080
  6648.137  7.6834e-01  1.9784e-01           0    83886080
  6649.668  1.1415e+00  2.0007e-01           0    83886080
  6651.200  1.0399e+00  1.9218e-01           0    83886080
  6652.731  1.0904e+00  1.8769e-01           0    83886080
  6654.263  1.4185e+00  1.9833e-01           0    83886080
  6655.796  1.5025e+00  2.0374e-01           0    83886080
  6657.328  1.1365e+00  1.9642e-01           0    83886080
  6658.861  1.2987e+00  1.9196e-01           0    83886080
  6660.395  1.1323e+00  1.8806e-01           0    83886080
  6661.929  1.3222e+00  2.0054e-01           0    83886080
  6663.463  1.3151e+00  2.0748e-01           0    83886080
  6664.997  9.8304e-01  2.0016e-01           0    83886080
  6666.532  1.2991e+00  1.9626e-01           0    83886080
  6668.067  9.0655e-01  2.0192e-01           0    83886080
  6669.603  9.2167e-01  2.2056e-01           0    83886080
  6671.139  1.3236e+00  2.1811e-01           0    83886080
  6672.675  1.4682e+00  2.0281e-01           0    83886080
  6674.212  1.1901e+00  1.9223e-01           0    83886080
  6675.749  1.0527e+00  1.9592e-01           0    83886080
  6677.286  1.0772e+00  1.9302e-01           0    83886080
  6678.824  1.0695e+00  1.8909e-01           0    83886080
  6680.362  1.2318e+00  1.9465e-01           0    83886080
  6681.900  1.2938e+00  1.9854e-01           0    83886080
  6683.439  1.1926e+00  1.9853e-01           0    83886080
  6684.978  1.2214e+00  1.9341e-01           0    83886080
  6686.517  6.6612e-01  1.8871e-01           0    83886080
  6688.057  8.8844e-01  1.9241e-01           0    83886080
  6689.597  1.1470e+00  2.0276e-01           0    83886080
  6691.138  1.2548e+00  2.0361e-01           0    83886080
  6692.679  1.2673e+00  1.9759e-01           0    83886080
  6694.220  1.0252e+00  1.9807e-01           0    83886080
  6695.762  1.2842e+00  2.0439e-01           0    83886080
  6697.303  1.1270e+00  1.9542e-01           0    83886080
  6698.846  9.1865e-01  1.9464e-01           0    83886080
  6700.388  1.0003e+00  1.9632e-01           0    83886080
  6701.931  1.1467e+00  1.9704e-01           0    83886080
  6703.475  9.8476e-01  1.9034e-01           0    83886080
  6705.018  1.1557e+00  1.9518e-01           0    83886080
  6706.563  1.2460e+00  1.9748e-01           0    83886080
  6708.107  1.1082e+00  1.9764e-01           0    83886080
  6709.652  1.1901e+00  2.0454e-01           0    83886080
  6711.197  1.4336e+00  2.0972e-01           0    83886080
  6712.742  1.1919e+00  2.0056e-01           0    83886080
  6714.288  1.3688e+00  2.1225e-01           0   117440512
  6715.834  1.2141e+00  2.0538e-01           0   117440512
  6717.381  1.3308e+00  2.0580e-01           0   117440512
  6718.928  1.5674e+00  2.0959e-01           0   117440512
  6720.475  1.4384e+00  1.9076e-01           0    83886080
  6722.023  1.0494e+00  1.9313e-01           0    83886080
  6723.571  9.3645e-01  1.9389e-01           0    83886080
  6725.119  1.1886e+00  1.9733e-01           0    83886080
  6726.668  1.1429e+00  1.9362e-01           0    83886080
  6728.217  8.8452e-01  1.8241e-01           0    83886080
  6729.766  9.9415e-01  1.9269e-01           0   117440512
  6731.316  1.5104e+00  2.1048e-01           0   117440512
  6732.866  1.1346e+00  2.0948e-01           0    83886080
  6734.417  1.1976e+00  2.0034e-01           0    83886080
  6735.967  1.1259e+00  1.9172e-01           0    83886080
  6737.519  1.1871e+00  2.1387e-01           0   117440512
  6739.070  1.4688e+00  2.1504e-01           0   117440512
  6740.622  1.1776e+00  1.8627e-01           0    83886080
  6742.174  1.1494e+00  1.9004e-01           0    83886080
  6743.727  1.2709e+00  1.9912e-01           0    83886080
  6745.280  1.1131e+00  1.9485e-01           0    83886080
  6746.833  1.0887e+00  1.9934e-01           0    83886080
  6748.387  1.3680e+00  1.9779e-01           0    83886080
  6749.941  1.2763e+00  1.9438e-01           0    83886080
  6751.495  1.0064e+00  1.8872e-01           0    83886080
  6753.050  1.2319e+00  1.9137e-01           0    83886080
  6754.605  1.2405e+00  1.8318e-01           0    83886080
  6756.161  1.2292e+00  1.8559e-01           0    83886080
  6757.717  1.3499e+00  1.8423e-01           0    83886080
  6759.273  1.0887e+00  1.8798e-01           0    83886080
  6760.829  1.2266e+00  1.9541e-01           0    83886080
  6762.386  9.7172e-01  1.8127e-01           0    83886080
  6763.944  1.0266e+00  1.8088e-01           0    83886080
  6765.501  1.2614e+00  1.8221e-01           0    83886080
  6767.059  1.2643e+00  1.9841e-01           0   117440512
  6768.618  1.2247e+00  2.0531e-01           0   117440512
  6770.176  1.2499e+00  1.9276e-01           0    83886080
  6771.735  1.6409e+00  1.8900e-01           0    83886080
  6773.295  1.2601e+00  1.8888e-01           0    83886080
  6774.855  9.5303e-01  1.9265e-01           0    83886080
  6776.415  1.2686e+00  1.9888e-01           0    83886080
  6777.975  1.0573e+00  1.8345e-01           0    83886080
  6779.536  1.2554e+00  1.7935e-01           0    83886080
  6781.097  1.2433e+00  1.8409e-01           0    83886080
  6782.659  9.3181e-01  1.9327e-01           0    83886080
  6784.221  9.1235e-01  1.9241e-01           0    83886080
  6785.783  1.3089e+00  1.9172e-01           0    83886080
  6787.346  1.3826e+00  1.8813e-01           0    83886080
  6788.909  1.2356e+00  1.9359e-01           0    83886080
  6790.472  1.2496e+00  1.9889e-01           0    83886080
  6792.036  1.3234e+00  1.9998e-01           0    83886080
  6793.600  1.3690e+00  1.8789e-01           0    83886080
  6795.165  1.3037e+00  1.9294e-01           0    83886080
  6796.729  1.0952e+00  1.9333e-01           0    83886080
  6798.295  1.1988e+00  1.9898e-01           0    83886080
  6799.860  1.4548e+00  2.0175e-01           0    83886080
  6801.426  1.2306e+00  1.9224e-01           0    83886080
  6802.992  1.0870e+00  1.8346e-01           0    83886080
  6804.559  1.2402e+00  1.8220e-01           0    83886080
  6806.126  8.9724e-01  1.7458e-01           0    83886080
  6807.693  1.0934e+00  1.7849e-01           0    83886080
  6809.261  1.4468e+00  1.9963e-01           0    83886080
  6810.829  1.3172e+00  1.9207e-01           0    83886080
  6812.397  1.3714e+00  1.9010e-01           0    83886080
  6813.966  1.6741e+00  1.8939e-01           0    83886080
  6815.535  1.0924e+00  1.9113e-01           0    83886080
  6817.105  1.0751e+00  1.8959e-01           0    83886080
  6818.675  1.3728e+00  1.8540e-01           0    83886080
  6820.245  1.1806e+00  1.7883e-01           0    83886080
  6821.816  9.4286e-01  1.8073e-01           0    83886080
  6823.387  1.2009e+00  1.8357e-01           0    83886080
  6824.958  1.3529e+00  1.8807e-01           0    83886080
  6826.530  6.9164e-01  1.9546e-01           0    92274688
  6828.102  1.0930e+00  2.4003e-01           0    92274688
  6829.674  1.4516e+00  3.1675e-01           0    92274688
  6831.247  1.4237e+00  3.7376e-01           0    92274688
  6832.820  1.3648e+00  3.5848e-01           0    92274688
  6834.393  1.2653e+00  3.2054e-01           0    92274688
  6835.967  1.0571e+00  3.3192e-01           0    92274688
  6837.542  7.1514e-01  3.2048e-01           0    92274688
  6839.116  7.9706e-01  2.4932e-01           0    92274688
  6840.691  1.1828e+00  2.0532e-01           0    92274688
  6842.266  1.2881e+00  2.2264e-01           0    92274688
  6843.842  9.6729e-01  2.2816e-01           0    92274688
  6845.418  1.2558e+00  2.2303e-01           0    92274688
  6846.994  1.2603e+00  2.0086e-01           0    92274688
  6848.571  1.0054e+00  1.8478e-01           0    83886080
  6850.148  9.9777e-01  1.8181e-01           0    83886080
  6851.726  1.2559e+00  1.8876e-01           0    83886080
  6853.304  1.2387e+00  1.9348e-01           0    83886080
  6854.882  1.3549e+00  1.9569e-01           0    83886080
  6856.460  7.7953e-01  1.8227e-01           0    83886080
  6858.039  9.0794e-01  1.8719e-01           0    83886080
  6859.619  1.2963e+00  1.8343e-01           0    83886080
  6861.198  1.1963e+00  1.8683e-01           0    92274688
